objectid,radefect,radefectlocation,failure,impacttarget,consequence,riskrating,inspectionglobalid,globalid,createddate,failureimpact,workorderglobalid
4878632,Dead Wood,Branches,2.0,2.0,2.0,6.0,6E043121-ED69-4188-848E-7F6007A0C76F,29C13A3B-BCB9-4188-A4CE-6D963BAC596A,2021-09-07 12:56:05.0000000,4.0,
5019127,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,83D1F5F8-EAFB-4E5C-879D-D92BCCA3AA77,8B56F3A7-43A5-417E-A637-750F90B68304,2021-09-21 14:07:47.0000000,3.0,
5132337,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,75C20AF0-A5DF-419D-A499-29FC62637A0E,BC9C43DC-EC5C-4530-BC89-57A33F0B9F71,2021-09-30 16:38:36.0000000,2.0,
5200409,Decay,Stem,2.0,3.0,3.0,8.0,0A3352AF-ED17-416A-AEB8-F1EE74A9287D,6D65C3DA-2E83-4123-BA8A-7A8B75C171B4,2021-10-08 14:57:34.0000000,5.0,
4914470,Poor Tree Architecture,Stem,2.0,2.0,1.0,5.0,266EF816-8B6B-446D-989E-933C70C495FA,E5AEFB78-2A42-4715-A81B-105C0150364D,2021-09-09 14:51:38.0000000,4.0,
5109134,No Visible Defect,Entire Tree,2.0,1.0,1.0,4.0,784DF551-8804-41FD-8A35-545C41FF85F8,7C67F0F6-FB72-4E88-BB13-B4657DB3DA2E,2021-09-29 14:42:29.0000000,3.0,
5107906,Decay,Stem,3.0,3.0,3.0,9.0,0E914C51-31F0-4820-9EAC-22C4BDE5D928,1CBB8A31-A2B5-44EF-9B85-DA20C2DC6822,2021-09-29 13:40:30.0000000,6.0,53F21893-4220-4D1B-B6E8-D9EA15100ABA
4918901,Decay,Stem,2.0,3.0,2.0,7.0,E5266744-54BD-4902-9858-F9E0AD851560,03F30D7D-32A4-4EE9-8A23-29C63F1F4B42,2021-09-09 16:17:12.0000000,5.0,
5017959,Root Problems,Roots,2.0,2.0,2.0,6.0,4C1A0E41-664A-4DF3-BB2B-0D0F7FAE5AD3,DDD9E4AE-7531-48D5-A188-A68BAC9A2EDA,2021-09-21 13:14:41.0000000,4.0,
5185716,Dead Wood,Stem,2.0,2.0,2.0,6.0,480F1013-4F44-4BFE-ACE6-0F8D4FFCB3AC,6BEC3319-54B0-4D56-A901-B63565B6D684,2021-10-07 14:56:36.0000000,4.0,63F5A98B-E472-450D-996F-06327EB80FB9
5165009,Dead Wood,Branches,2.0,1.0,2.0,5.0,32F2499D-C1AE-450E-8EAA-2E598A636D28,16EC8B65-3FFE-458E-8586-6AE00AAE4A7E,2021-10-05 14:19:22.0000000,3.0,
5075420,Poor Tree Architecture,Stem,2.0,2.0,2.0,6.0,4ACE4699-DEAA-404E-8CAE-E410939C4019,FF6C4D89-D226-4F5F-8E7B-36527B50EC89,2021-09-23 14:56:33.0000000,4.0,
5018085,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,0047D610-3694-4354-A180-36B613069C3C,C143C3FE-A1F4-4F7B-A262-95C31B417E6D,2021-09-21 12:24:37.0000000,4.0,
4986996,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,8B3524A1-48D2-4982-AC2B-0D0548FB6B54,9D434903-BC60-4BA3-8E5C-6D23C75A3276,2021-09-16 11:53:46.0000000,3.0,
5015798,Dead Wood,Branches,2.0,3.0,2.0,7.0,3FF381BC-BC67-4DFD-BB6E-42E50D88C6E4,31F04311-C373-44A1-A656-908183D908BC,2021-09-21 09:10:14.0000000,5.0,
4918071,Dead Wood,Branches,2.0,1.0,2.0,5.0,9B158470-76A9-4DF9-8D3B-E6738C81CA93,7467A7CB-51F5-4854-9273-620B5B360D03,2021-09-09 17:16:22.0000000,3.0,
4933239,Dead Wood,Stem,2.0,3.0,3.0,8.0,903BD09F-15AB-42D9-9BC4-F9E46CC9FF08,804E1311-0F94-4080-A757-6562DB7F08E3,2021-09-10 15:03:59.0000000,5.0,
4903378,Dead Wood,Branches,2.0,2.0,2.0,6.0,E2D93996-415B-400D-8BC8-A3A9299329BA,C301A647-1500-44AB-AE47-10B6A96E555B,2021-09-08 17:33:01.0000000,4.0,
4983289,Poor Tree Architecture,Stem,1.0,3.0,3.0,7.0,88EB53BA-345A-4D58-A09E-4B3D142A46D9,D8EAADF9-345B-410F-A1C7-19D3E90B11BA,2021-09-15 17:03:26.0000000,4.0,
5067720,Dead Wood,Branches,3.0,2.0,1.0,6.0,B1BBD22D-E98F-4512-ACD6-B7342F6B7842,81FB7C64-EDD5-45E6-B5F9-84D21F998E31,2021-09-24 17:59:00.0000000,5.0,
5099539,Dead Wood,Branches,2.0,2.0,2.0,6.0,2C4A8FBB-1BF7-4E22-8103-451C50721AAA,0FBE96BB-7822-4F3F-9A37-72D4BDB40A34,2021-09-28 14:23:37.0000000,4.0,
4984955,Dead Wood,Branches,1.0,1.0,1.0,3.0,8260C9A3-E7E5-4FC5-A835-9F732ED12F0F,EC21D83A-4E7C-406E-A1BE-94248A0703EF,2021-09-15 18:28:08.0000000,2.0,
4935718,Dead Wood,Branches,2.0,2.0,2.0,6.0,33845314-F03C-42A7-8936-2632513A556F,C68F4246-27E8-4371-9A4F-26C4D776B15F,2021-09-12 16:26:47.0000000,4.0,
5081829,Decay,Branches,1.0,1.0,1.0,3.0,30322233-6517-4711-B907-EBADB0DBCF68,671CDED9-9FA0-4F3E-90B6-312D944F1750,2021-09-24 18:09:39.0000000,2.0,
5150671,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,5650213C-8A6D-4D65-860C-975A0BE2A605,585AC614-2142-4B12-B2FF-B09659C548F2,2021-10-01 17:07:44.0000000,3.0,
4922983,Cracks,Branches,2.0,3.0,2.0,7.0,1BEB658E-B8C9-439C-A804-4FDF2C73E34D,9CF06934-C9E6-4805-9CE6-FFEBF91C8BC6,2021-09-10 13:14:00.0000000,5.0,F9CACB84-C080-4469-8FD1-639EF53C6FC7
5163781,Cankers,Stem,2.0,3.0,3.0,8.0,C224943B-1FE3-4465-9179-506C616D0840,FA13060D-DEC6-4689-A965-DB73BCCAE068,2021-10-04 18:30:24.0000000,5.0,
4994550,Decay,Stem,2.0,2.0,2.0,6.0,37D389BB-468A-4B0D-9D09-48AA7158E7F5,CEDEACDD-AE54-4E68-9760-B0CC02B1160F,2021-09-16 16:08:39.0000000,4.0,
5163283,Decay,Stem,1.0,4.0,4.0,9.0,86AF6D60-1129-475A-AE55-BA7284A2494C,D6987745-34E3-4B55-BBA5-EA2547DA5936,2021-10-04 16:31:52.0000000,5.0,
5018729,Dead Wood,Branches,2.0,1.0,2.0,5.0,C3FC2920-0787-49FD-B000-09A5B4496BE0,8F800B4D-907F-49B6-9402-2B21618A4CDC,2021-09-21 14:05:32.0000000,3.0,
4874576,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,E514366F-F49D-4B03-A22D-AB59CD0DD4D2,67C388B7-527D-43AF-86DD-A38AFC80ECCF,2021-09-07 11:59:52.0000000,2.0,
5014716,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,389AAA46-3704-4784-86B1-DBD7E009E809,391EAD8A-2245-40CC-82FB-8E8E459CA85B,2021-09-20 17:34:46.0000000,2.0,
5066907,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,B87AE1BA-C56E-4EEF-9417-815D94B50EAE,04B3977E-DE45-466F-BC89-0AF2174528C0,2021-09-24 12:47:09.0000000,2.0,
5102848,Decay,Stem,2.0,2.0,4.0,8.0,F97C512E-84D1-4E15-B261-D0546D3C8C77,CB144D53-939A-48C4-852D-F36DFC12C1CD,2021-09-28 18:25:03.0000000,4.0,
4934052,Cracks,Branches,4.0,1.0,4.0,9.0,7D89858E-0EDC-4663-B419-CFAA91BA2CFC,4BF73331-EAED-4445-BCD6-ABC06300FF8F,2021-09-10 18:31:16.0000000,5.0,D52CA840-BA2D-4E57-BD41-005A8B2266E3
5026037,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,84E662D0-1F74-4B1A-A0F8-D0010ACE20BF,251DD23B-D5FF-4561-8066-52B77BA64FAA,2021-09-21 17:38:02.0000000,4.0,
5091756,Dead Wood,Branches,2.0,2.0,3.0,7.0,424B44FA-5300-4D35-A630-EE9D2FD380AC,B5F0805E-9E27-4ECD-98BF-B5C398EE4142,2021-09-27 13:44:02.0000000,4.0,AD8DBAF8-43AF-48F0-B51A-5DA8DFB58A11
4963707,Dead Wood,Branches,2.0,2.0,2.0,6.0,0CF5C55C-5D90-4C65-B209-A17AF2D23D7A,02A1C7C2-F072-4F1A-933F-438F3F29F2FC,2021-09-14 15:20:40.0000000,4.0,
5173522,Root Problems,Roots,2.0,2.0,2.0,6.0,F641BE22-5A04-4BAA-BA65-CA88F034BE87,C08D57D3-611E-45DE-8BAB-19FAE130D527,2021-10-05 18:14:09.0000000,4.0,
5119642,Dead Wood,Branches,2.0,2.0,2.0,6.0,3367FD8E-7B3A-430F-83C4-13D5B1BDC3F2,8BE1A515-BAB3-4941-92A9-9D4F03CC7549,2021-09-29 13:39:50.0000000,4.0,
4958111,Dead Wood,Branches,1.0,3.0,1.0,5.0,4B352E96-9BD1-4A1F-A14E-C49CE20B2D0E,A33E482C-E7BA-4A86-968A-09E5373F2E1E,2021-09-14 18:05:00.0000000,4.0,
5081016,Dead Wood,Branches,3.0,1.0,1.0,5.0,40B35685-7C52-4E11-9476-A3F336B51777,CC000F18-CD4F-42A6-A052-AF9106202720,2021-09-24 18:24:05.0000000,4.0,
5063598,Dead Wood,Branches,1.0,1.0,1.0,3.0,B3570DD5-E0ED-4D85-832C-6F5532030A8E,7B10A958-4253-446B-ADDC-43E5DFD00C2D,2021-09-23 17:37:51.0000000,2.0,
4983372,Poor Tree Architecture,Branches,1.0,1.0,1.0,3.0,953413E2-92CD-4DD4-A16D-D52E37E6DA89,1B6E2468-99CB-4DCA-998C-5E8DF9334DE3,2021-09-15 15:47:19.0000000,2.0,
5179450,Dead Wood,Branches,2.0,2.0,2.0,6.0,2D85E554-6897-45CD-A6BE-5CD240B748C1,02005450-1CEE-47EA-809F-DA8A33AB21BB,2021-10-06 19:59:11.0000000,4.0,
5043933,Dead Wood,Branches,1.0,1.0,1.0,3.0,86C52445-009E-44CA-B308-0BFC2CB33E66,A4D05611-0794-4CF8-8D72-10F13B76F1A4,2021-09-22 16:18:18.0000000,2.0,
5070591,Dead Wood,Branches,1.0,2.0,1.0,4.0,2ED9AE28-86A6-455F-9553-AEAE70B51E57,3EA56A5D-703B-417D-86B2-F2DBAA12925D,2021-09-24 14:15:00.0000000,3.0,
4936548,Dead Wood,Branches,2.0,2.0,3.0,7.0,8B3DAF66-E632-4E68-AA88-9E3C7DE9CBD3,B5B5EAA9-126F-4FC0-B54D-7A8DD1F3C4C0,2021-09-10 17:31:57.0000000,4.0,
5099977,No Visible Defect,Entire Tree,2.0,3.0,2.0,7.0,ED2DFF08-1906-4E2A-91B2-458C1DE313AB,875FDBB9-BFE6-4BBF-8DE3-4EB018A1C6B4,2021-09-28 15:54:34.0000000,5.0,
4973508,Dead Wood,Branches,2.0,3.0,2.0,7.0,0464FAB9-058D-45A5-B4A1-4D7510D072ED,F5A7F0E6-429B-4E84-ACCD-B7EF8197B1C1,2021-09-14 20:00:57.0000000,5.0,
4953511,Dead Wood,Branches,1.0,2.0,1.0,4.0,A1F53F4D-0853-442D-8E4B-7FBB4FD5D189,967D3CEC-EFA4-46A4-8AA3-72BFEFDEAE5E,2021-09-13 17:13:59.0000000,3.0,
5173977,Dead Wood,Branches,2.0,1.0,1.0,4.0,A9C9F215-D675-4666-BF0C-097FF0A0DB92,6763B598-F9AB-4B8B-8A1A-9DE025F80208,2021-10-05 21:26:08.0000000,3.0,
5107093,Dead Wood,Branches,3.0,3.0,3.0,9.0,9A9A9EF4-AC58-4584-BE42-D6E676C13806,39D845AA-0A0C-4864-851D-E0350E4A1DE3,2021-09-29 17:28:00.0000000,6.0,531874F9-20F2-4A87-9BC0-76CEC12F51D9
4971407,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,8331DE27-F805-4833-AE1F-3E14038932F5,BAA07274-35D8-4D76-8199-AC242774B586,2021-09-14 18:10:14.0000000,4.0,
4924251,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,7983BA5A-6FEF-4093-921A-D05F4D749751,D2EC5358-56E5-4167-A617-9264B54411CA,2021-09-10 12:41:46.0000000,2.0,
5152729,Dead Wood,Branches,2.0,2.0,1.0,5.0,199210AF-B9A1-4825-A3BB-B36B8CF771B9,457C3E41-C39C-4B15-83B9-962D94AE32C5,2021-10-04 11:46:37.0000000,4.0,
5179304,Root Problems,Root Flare,2.0,2.0,3.0,7.0,9E5B8FB0-FF79-48E6-8C02-DAF6A6074A3C,1652E541-6777-4EF8-BEE8-2F2DEBB5D66C,2021-10-06 19:32:46.0000000,4.0,
5164113,Dead Wood,Branches,1.0,3.0,2.0,6.0,74FEC386-5E64-44A1-886D-16E5799890F5,3070E36C-47C6-4AEC-8799-2AD716574B4A,2021-10-05 11:37:52.0000000,4.0,
5002519,Dead Wood,Branches,2.0,2.0,2.0,6.0,A0CF857B-2302-45EE-9520-6E25528A1512,B409EAE3-D090-4BA9-AA70-408BAAA75499,2021-09-17 15:50:54.0000000,4.0,
4966123,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,719171B5-22E9-4A0B-84C1-9F523193328D,3F692351-D0E6-432F-9291-DDA3E70FE182,2021-09-14 16:29:25.0000000,4.0,
5065679,Weak Branch Unions,Branches,1.0,2.0,2.0,5.0,7EF86AE2-0A9A-450A-AD28-13106840BD93,388B34D1-6BD9-47A5-831F-CC76C471441C,2021-09-23 18:14:43.0000000,3.0,
5002562,Poor Tree Architecture,Branches,1.0,1.0,1.0,3.0,AA62AB53-06E3-4CDB-A043-410ABEE83066,31F19AB4-E36C-4570-883C-6F61C380BB73,2021-09-17 15:18:59.0000000,2.0,
4935778,Poor Tree Architecture,Stem,1.0,3.0,2.0,6.0,847FDDE3-BA94-46F6-AC17-16049953ABC2,1AD1B291-AE97-4138-89BE-77FA68167A79,2021-09-13 06:56:22.0000000,4.0,
5152772,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,CE2BF9C2-3E24-4143-86A3-B7DE54DC09DF,01B96C03-9198-427C-962D-EABA9C6E8308,2021-10-01 18:26:10.0000000,4.0,
4987826,Dead Wood,Branches,2.0,2.0,1.0,5.0,FCDB4BD6-59AE-48AD-B4FA-DA8D337730AF,EA4A5C73-515F-4238-AF9E-5EC9A46C37B9,2021-09-16 12:43:49.0000000,4.0,
4938944,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,69E1BEF6-06C1-4872-9016-15A72641FEF3,107B0F9A-4348-43FB-BB77-453C23BF6409,2021-09-13 12:53:00.0000000,4.0,
5068925,Weak Branch Unions,Branches,2.0,1.0,1.0,4.0,AD27B80C-18A2-4ED0-AB46-858BE4536460,B5F13D5F-453D-4D44-B067-E9817B5EC442,2021-09-24 13:27:21.0000000,3.0,
5109194,Dead Wood,Branches,2.0,3.0,2.0,7.0,C48C8780-BF99-41E4-A5B0-38FF98483FB0,008C1437-7ED6-4563-BDFE-89AD8B9E8CB1,2021-09-29 13:26:45.0000000,5.0,
4901360,Dead Wood,Branches,2.0,2.0,3.0,7.0,6D4EB5F9-9E60-4E44-AD12-1DADFD68259B,8613602E-EB03-424E-8580-321CDE23A0D2,2021-09-08 16:30:04.0000000,4.0,
4904606,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,A921159B-6524-492A-8A2F-CCDCD6206736,8B5ACC0D-5C20-41DE-91F4-699404B38280,2021-09-08 17:19:07.0000000,2.0,
5109151,Weak Branch Unions,Branches,2.0,2.0,2.0,6.0,CB5B97CD-947D-446B-97B2-F5211DF598A7,FDB8747A-86D4-4D3D-A794-8F9A7843F40F,2021-09-29 15:05:40.0000000,4.0,CC939763-BE94-4565-8CDB-123E7F2E3627
5028095,Cracks,Stem,1.0,3.0,2.0,6.0,F1DE57EF-5134-492D-B284-92A5B8ACFF5E,F55F0D6E-58B5-4143-B8CF-7618CA6A2788,2021-09-21 15:08:41.0000000,4.0,8F21EC7C-E465-4FDF-8322-8EC66C204157
4916053,Dead Wood,Branches,2.0,2.0,2.0,6.0,BB3566F1-BA61-49E2-AA27-3E93DFD1F110,0CCD56E9-07A1-48EC-BF6A-31E01788A98D,2021-09-09 15:56:25.0000000,4.0,
5195099,Poor Tree Architecture,Branches,1.0,2.0,2.0,5.0,4D92C68C-82A7-4C5B-BCF6-E2C406EC5760,0C7E72DB-D845-496C-8A9E-8B1997FF2764,2021-10-08 13:21:35.0000000,3.0,
5158829,Dead Wood,Branches,1.0,1.0,3.0,5.0,AEA0B69A-B8E2-417D-B24B-964B947AE3B9,0D6AFE60-2560-488D-89BF-170BE256205F,2021-10-04 14:44:27.0000000,2.0,
5100369,Poor Tree Architecture,Branches,1.0,1.0,1.0,3.0,7E0E1511-0CC8-4C75-95F8-44AAE023386A,89E7A9BF-12D9-4DE3-B96F-811B31773D2D,2021-09-28 15:43:04.0000000,2.0,
4995380,Dead Wood,Branches,2.0,3.0,2.0,7.0,69196656-F5A5-4E88-BA8A-8A0FD7A0DFD1,B44C4689-7EDF-419D-A690-E6BA8AE5B829,2021-09-16 22:25:59.0000000,5.0,
5103721,Weak Branch Unions,Branches,2.0,3.0,2.0,7.0,60EEECA1-9265-4D1E-942A-807583C19DD4,4DFC7958-2334-4AC6-BAA4-ADAEEC3FD708,2021-09-28 19:44:08.0000000,5.0,
4913242,Cankers,Stem,2.0,1.0,2.0,5.0,BE8AF2C6-A4FA-4DA3-9954-0A684362A88C,EEEE040F-B455-4AC5-8710-946BC3E7260F,2021-09-09 14:54:07.0000000,3.0,
5146217,Dead Wood,Branches,2.0,2.0,2.0,6.0,FA795DFE-0134-4FE6-BEA8-1488D8EDD430,71C91936-F529-4CE1-B9BE-F1E2F1A0F97C,2021-10-01 14:53:15.0000000,4.0,
4988845,Cankers,Root Flare,2.0,2.0,2.0,6.0,3E9DBDE7-C2E6-42D9-8429-6856823058E6,A256977E-6038-46BB-B74C-705932AFB974,2021-09-16 12:29:47.0000000,4.0,
5124969,Dead Wood,Branches,1.0,1.0,1.0,3.0,951B13B2-6B64-40C4-969D-F892188246CC,FE869EAF-A080-4426-BB61-156A499FF133,2021-09-30 12:26:37.0000000,2.0,
5103678,Dead Wood,Branches,2.0,3.0,2.0,7.0,D63F4F10-D65B-4A75-87AC-48897C968FD4,41974658-EF45-4BB4-8AB5-8170069C8275,2021-09-28 20:52:18.0000000,5.0,
5127402,No Visible Defect,Entire Tree,1.0,2.0,2.0,5.0,730B938D-51DC-4415-9D8A-EEBAB1517899,4B5A8051-08EC-4B03-BE6A-31A65ED6265D,2021-09-30 13:33:47.0000000,3.0,
5179244,Dead Wood,Branches,2.0,2.0,2.0,6.0,8154230E-7803-4C1E-90F2-1766A1A35696,6ED25592-5803-4D3F-A6D5-8325C39FEE27,2021-10-06 17:34:23.0000000,4.0,
4984185,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,7745C2D4-7865-4DCE-BB3D-95592FA29023,6CD4635C-CDB1-4461-853D-B5487AD79299,2021-09-15 18:06:10.0000000,2.0,
5021540,Poor Tree Architecture,Branches,2.0,2.0,2.0,6.0,1B4DCF42-40A4-4115-92C6-FDBE8E983A12,36CE455B-8D1B-48DD-A094-DF33DEF11845,2021-09-21 15:08:46.0000000,4.0,
5072566,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,90741845-8714-4195-8E7E-F5BAB7CFEC87,D6BEAB2D-8024-4E56-B63F-D16833A42B41,2021-09-24 15:39:26.0000000,4.0,
5062310,Weak Branch Unions,Branches,1.0,2.0,1.0,4.0,A9A97112-5EF4-43BD-8AAD-799C1E19AF37,65CB3C87-A837-402D-829E-281ABAF9779E,2021-09-23 18:09:19.0000000,3.0,
5070966,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,64AF9DC0-F645-41AA-BDA0-EF5174423A78,CE9503FD-8EFA-4B83-92FD-9B76BC2F37C9,2021-09-24 15:07:52.0000000,2.0,
5173582,Dead Wood,Branches,2.0,3.0,2.0,7.0,64D3D426-1A09-4220-8C3F-EF01226E8FF8,5F697004-28DE-45EB-89C9-267C3E76F469,2021-10-05 15:59:34.0000000,5.0,
5017086,Decay,Branches,2.0,2.0,4.0,8.0,4CD9D4A8-6FDE-415F-A2BD-7F7A889085CC,2C0984CA-B5DE-4746-A8F2-980C1F224602,2021-09-21 12:38:24.0000000,4.0,E2DA343A-405C-47C7-A359-C7C0F1E6BF61
5057355,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,94AFD586-F2A0-47CC-9BE3-27B0B1CBDFE0,21AD72E2-4EBC-4147-9E2C-C3D7CE533ED5,2021-09-23 15:07:26.0000000,4.0,
5032154,No Visible Defect,Entire Tree,1.0,1.0,1.0,3.0,A6070E60-4C43-45A9-8EFD-8EB0AB378ACF,7BECD987-A0B1-4B2D-86B0-C3DB082408B7,2021-09-21 19:20:37.0000000,2.0,
5139350,Decay,Stem,1.0,2.0,4.0,7.0,BB059DCE-B208-40C2-AE30-E1D7BD2ED1FA,5F6FA139-4849-41CF-9264-930CFBA994E5,2021-10-01 14:34:20.0000000,3.0,D39C0C84-2B78-4AD0-8932-1AE49C04604A
5162513,Dead Wood,Branches,3.0,1.0,4.0,8.0,835910E8-5D94-4764-868F-F18D96C0D050,8BAB287B-6C10-476E-A6E7-C477DA1E5CFB,2021-10-04 15:30:20.0000000,4.0,409F5D5E-547B-4374-80A9-1EDB0F69CD33
4962499,Dead Wood,Branches,3.0,2.0,2.0,7.0,BD4A12CB-92FE-455E-811F-A4BDBD59BC11,9A194F8A-C3C6-4211-8EA3-CCD5FC65773A,2021-09-14 12:38:15.0000000,5.0,
5131650,Dead Wood,Branches,2.0,2.0,1.0,5.0,EC11E2B4-433F-44C5-863C-BB619BE9779D,1A617E3E-40CD-4F76-A1A3-CB4E2A61111D,2021-09-30 19:19:11.0000000,4.0,
4999084,Poor Tree Architecture,Branches,1.0,3.0,2.0,6.0,C36680EA-821C-4D65-B751-0FDB700801AE,3D97086F-D5B8-42C4-8B01-A29AEDC96BA7,2021-09-17 13:55:26.0000000,4.0,
4999522,Dead Wood,Branches,2.0,2.0,2.0,6.0,5230BE9A-C288-4432-A047-A1D1094D0215,738E51E8-27F7-4F49-90F3-31F89C4292F4,2021-09-17 15:16:10.0000000,4.0,
4932389,No Visible Defect,Entire Tree,1.0,1.0,4.0,6.0,FCB9B4FC-E232-47DC-9714-6D0126A47602,4109B49C-B08E-4575-A457-A97C0C2AC0C1,2021-09-10 16:14:38.0000000,2.0,
5129881,Dead Wood,Branches,3.0,3.0,4.0,10.0,5FDDB4AF-0DAC-4B45-AC98-E8C11DCADF11,7596A5F1-10EA-47F3-B1DE-6754BC778298,2021-09-30 15:50:53.0000000,6.0,5772C7AC-0F1F-4A55-BA6F-E79788C7581C
4983747,Dead Wood,Branches,2.0,2.0,3.0,7.0,C1B96DB7-B052-4D1C-ABAD-FC738ADB452D,D5D3F37F-6810-4EB4-B146-D7CAE759FFD6,2021-09-15 18:15:12.0000000,4.0,
5170980,Decay,Root Flare,2.0,2.0,4.0,8.0,A62E2999-531E-4750-9CB2-A745F93EFB5F,D53F43C6-AD73-467E-8FF5-18B3FCCE6B58,2021-10-05 15:33:29.0000000,4.0,95B6C6D6-961C-4770-9D08-3C5643DD2BD5
5091381,Dead Wood,Branches,3.0,1.0,1.0,5.0,3988F15A-8555-4278-BFAE-E68E9014BDA4,881E2E94-0548-484F-95C9-D8317C08BDCC,2021-09-27 17:54:45.0000000,4.0,8684FA18-BA96-44E0-B573-29BA643F091F
4486021,Dead Wood,Branches,2,2,2,6,8755B501-8605-4514-B164-1AD3F5368B1C,2A8827EF-63FC-4741-9A59-AF6F586D1DF5,2021-08-02 18:16:07.0000000,4,
119121,Dead Wood,Branches,4,3,3,10,D6C46682-8123-486D-90DF-7F53927A8AFE,7EFBF829-59C2-419E-8B03-3E1E303F3C22,2017-11-16 12:20:05.0000000,7,6F5CC472-FFDE-49A0-AAA6-FB155AA0ED68
2228817,Dead Wood,Branches,2,2,2,6,A94D7DC0-DE07-44F6-AB7C-EE17EFD95145,836F0E32-5D6E-43D0-ADE8-F6E643745702,2020-08-10 17:35:00.0000000,4,
765666,Dead Wood,Branches,2,2,2,6,5EED7225-FD67-47BE-9680-F125E35292E4,100B6BC7-01D1-4C83-8898-FC9E457A9260,2019-12-11 19:44:00.0000000,4,
2285591,Dead Wood,Branches,2,3,3,8,75079356-A534-4568-9735-8D52DE720400,098CB919-9256-40DA-8B47-C202CF83A532,2020-08-12 13:37:33.0000000,5,
73754,Dead Wood,Stem,3,3,3,9,84FC5CA2-AABB-4688-9738-5FC2F8934794,4796896D-F88E-407D-B0FD-FDB65C9202D3,2017-08-01 12:49:19.0000000,6,
164488,Dead Wood,Branches,3,4,4,11,1B46BE39-5945-4796-8382-EE07B624F7AA,8A54EDB0-1664-45C8-914F-40F981BE6A25,2018-02-26 11:56:38.0000000,7,AAE4D728-572F-4F5C-8399-AA1068C05671
1565292,Decay,Root Flare,2,1,3,6,DD939C64-D6C1-43C2-82B0-652CB7C34C9D,43AB646B-617C-4DEC-84B1-0856FEB29837,2020-05-27 14:50:13.0000000,3,
4503001,Decay,Branches,1,2,3,6,EBF6B72B-2ED3-4A26-9A64-C00669A4C73A,DA50AE59-3101-4BB0-925F-94089015D764,2021-08-03 14:37:21.0000000,3,
3731762,No Visible Defect,Entire Tree,2,3,3,8,D2946DC3-8FBA-42FB-B96B-8226E45A57FB,99E302BE-A0BA-4965-BDEE-17B9387B56C7,2021-04-29 16:05:00.0000000,5,
3102197,No Visible Defect,Entire Tree,2,2,2,6,46302169-3C16-4922-B7C6-FCED04A54ED4,11DC7012-3FC6-44C5-AD3D-71BBBD3D374C,2020-12-15 20:42:39.0000000,4,
486325,Cracks,Branches,3,3,2,8,AFD151B3-F9CB-420E-B7DC-9BE374885727,FD532BEA-64DA-435E-9557-E327FFF91D27,2019-06-21 15:36:40.0000000,6,
290748,Dead Wood,Roots,2,2,2,6,D425C047-44C6-4433-B9FC-18BFCD7F5A9F,99F9B141-9879-470F-B31D-7EEEC5BAA029,2018-08-13 14:49:30.0000000,4,
1994843,Dead Wood,Branches,1,2,2,5,C94A91BC-3927-4D4C-8E40-5E6F3BA4363C,51D196BA-AA5B-457B-87DE-5AA40A06511A,2020-07-27 15:10:00.0000000,3,
469345,Dead Wood,Branches,3,3,3,9,F52A418E-D378-40EE-BC30-EB0C0CD957E6,95170FB5-D7FE-47E5-85D0-5354D5A2F01A,2019-06-10 09:21:03.0000000,6,229EC8A6-9C51-4E41-9498-27B136182F08
4765362,Decay,Stem,1,3,2,6,A851F4E3-3E71-4ADD-926F-6C95D70F9B23,527EC38A-919D-40F6-9728-461773DEF293,2021-08-27 12:15:16.0000000,4,
1016620,Weak Branch Unions,Branches,2,2,2,6,E5B5DF9F-5BD0-411C-AA92-789E077C2CED,31786C1B-BFDB-4376-9CD7-D2DBA795B565,2020-02-06 17:38:00.0000000,4,
503305,No Visible Defect,Entire Tree,1,1,1,3,07186460-C806-4AE5-B307-5E52DC115AD9,8E3FE3B4-4E24-4CFE-8D38-542976EED1B2,2019-07-16 13:37:55.0000000,2,
3452421,No Visible Defect,Entire Tree,1,1,1,3,2A6C5D55-9289-4BB9-A455-428BDF6859A9,B592988A-A6FE-48E7-9552-17E0BDA19A6E,2021-03-03 14:34:20.0000000,2,
381482,No Visible Defect,Entire Tree,1,1,1,3,0E454613-5D09-4FA5-B770-A7B53661711A,DE2A9FDA-F241-4415-BA67-339E9C8F20C5,2019-01-03 13:41:44.0000000,2,
